index,label
2998,4
2999,8
3000,5
3001,19
3002,13
3003,23
3004,2
3005,7
3006,2
3007,21
3008,2
3009,12
3010,3
3011,10
3012,20
3013,10
3014,18
3015,18
3016,7
3017,15
3018,10
3019,15
3020,23
3021,8
3022,19
3023,18
3024,17
3025,12
3026,16
3027,13
3028,19
3029,22
3030,12
3031,7
3032,5
3033,0
3034,11
3035,15
3036,13
3037,11
3038,1
3039,6
3040,22
3041,1
3042,0
3043,17
3044,4
3045,4
3046,1
3047,15
3048,24
3049,19
3050,19
3051,2
3052,20
3053,0
3054,0
3055,14
3056,14
3057,20
3058,10
3059,3
3060,22
3061,22
3062,0
3063,12
3064,12
3065,21
3066,12
3067,13
3068,3
3069,24
3070,20
3071,24
3072,8
3073,22
3074,2
3075,13
3076,17
3077,2
3078,19
3079,6
3080,5
3081,24
3082,17
3083,13
3084,16
3085,3
3086,23
3087,11
3088,20
3089,11
3090,23
3091,17
3092,20
3093,4
3094,16
3095,17
3096,17
3097,11
3098,6
3099,17
3100,3
3101,6
3102,0
3103,22
3104,3
3105,1
3106,22
3107,22
3108,19
3109,21
3110,10
3111,24
3112,10
3113,0
3114,3
3115,8
3116,1
3117,23
3118,7
3119,8
3120,3
3121,17
3122,16
3123,3
3124,6
3125,18
3126,17
3127,1
3128,10
3129,17
3130,12
3131,7
3132,20
3133,16
3134,24
3135,18
3136,11
3137,17
3138,2
3139,6
3140,7
3141,0
3142,23
3143,17
3144,17
3145,16
3146,11
3147,2
3148,11
3149,17
3150,6
3151,5
3152,15
3153,4
3154,11
3155,21
3156,6
3157,16
3158,6
3159,3
3160,22
3161,13
3162,16
3163,14
3164,14
3165,21
3166,23
3167,8
3168,15
3169,7
3170,16
3171,1
3172,24
3173,23
3174,19
3175,3
3176,3
3177,19
3178,8
3179,16
3180,0
3181,20
3182,15
3183,13
3184,8
3185,3
3186,5
3187,7
3188,14
3189,10
3190,17
3191,21
3192,17
3193,5
3194,7
3195,4
3196,6
3197,11
3198,5
3199,3
3200,12
3201,11
3202,10
3203,6
3204,11
3205,24
3206,3
3207,8
3208,17
3209,1
3210,10
3211,18
3212,16
3213,14
3214,7
3215,1
3216,17
3217,3
3218,17
3219,4
3220,19
3221,22
3222,13
3223,16
3224,21
3225,19
3226,11
3227,16
3228,8
3229,22
3230,6
3231,1
3232,24
3233,7
3234,7
3235,12
3236,23
3237,8
3238,2
3239,23
3240,16
3241,3
3242,17
3243,8
3244,7
3245,0
3246,7
3247,19
3248,4
3249,16
3250,7
3251,10
3252,13
3253,2
3254,16
3255,23
3256,3
3257,17
3258,6
3259,3
3260,16
3261,17
3262,6
3263,0
3264,13
3265,3
3266,21
3267,0
3268,11
3269,4
3270,0
3271,24
3272,20
3273,16
3274,24
3275,17
3276,17
3277,22
3278,0
3279,6
3280,7
3281,0
3282,8
3283,19
3284,22
3285,3
3286,19
3287,11
3288,23
3289,23
3290,15
3291,15
3292,3
3293,24
3294,11
3295,3
3296,16
3297,19
3298,19
3299,14
3300,1
3301,20
3302,24
3303,2
3304,7
3305,7
3306,12
3307,1
3308,21
3309,23
3310,22
3311,23
3312,12
3313,10
3314,15
3315,16
3316,4
3317,5
3318,18
3319,20
3320,5
3321,10
3322,8
3323,21
3324,11
3325,13
3326,12
3327,23
3328,10
3329,2
3330,12
3331,8
3332,22
3333,10
3334,16
3335,6
3336,13
3337,14
3338,12
3339,12
3340,8
3341,22
3342,12
3343,22
3344,2
3345,17
3346,22
3347,10
3348,18
3349,17
3350,14
3351,19
3352,14
3353,5
3354,0
3355,24
3356,20
3357,6
3358,1
3359,3
3360,5
3361,4
3362,6
3363,15
3364,22
3365,4
3366,0
3367,0
3368,1
3369,19
3370,17
3371,22
3372,3
3373,20
3374,21
3375,16
3376,10
3377,1
3378,13
3379,5
3380,16
3381,21
3382,22
3383,7
3384,22
3385,10
3386,5
3387,21
3388,14
3389,5
3390,16
3391,2
3392,15
3393,20
3394,16
3395,7
3396,14
3397,4
3398,18
3399,14
3400,11
3401,13
3402,15
3403,24
3404,17
3405,21
3406,17
3407,18
3408,22
3409,12
3410,21
3411,8
3412,0
3413,1
3414,23
3415,17
3416,1
3417,14
3418,2
3419,24
3420,23
3421,0
3422,5
3423,17
3424,4
3425,21
3426,6
3427,1
3428,24
3429,4
3430,16
3431,24
3432,15
3433,3
3434,18
3435,16
3436,23
3437,13
3438,10
3439,8
3440,5
3441,0
3442,19
3443,0
3444,17
3445,7
3446,24
3447,5
3448,17
3449,23
3450,8
3451,12
3452,6
3453,11
3454,4
3455,8
3456,6
3457,8
3458,18
3459,2
3460,0
3461,19
3462,6
3463,3
3464,12
3465,19
3466,17
3467,1
3468,14
3469,10
3470,11
3471,22
3472,8
3473,3
3474,12
3475,14
3476,22
3477,0
3478,17
3479,0
3480,18
3481,18
3482,13
3483,2
3484,4
3485,15
3486,17
3487,20
3488,19
3489,22
3490,3
3491,13
3492,22
3493,22
3494,16
3495,20
3496,11
3497,23
3498,24
3499,1
3500,23
3501,14
3502,14
3503,2
3504,3
3505,19
3506,16
3507,0
3508,1
3509,14
3510,2
3511,7
3512,21
3513,1
3514,5
3515,3
3516,6
3517,19
3518,22
3519,14
3520,16
3521,13
3522,8
3523,2
3524,19
3525,0
3526,5
3527,13
3528,14
3529,5
3530,2
3531,2
3532,1
3533,18
3534,21
3535,16
3536,12
3537,6
3538,2
3539,5
3540,13
3541,8
3542,16
3543,20
3544,1
3545,5
3546,1
3547,1
3548,5
3549,16
3550,17
3551,5
3552,14
3553,1
3554,16
3555,2
3556,0
3557,6
3558,11
3559,3
3560,22
3561,10
3562,10
3563,13
3564,6
3565,24
3566,19
3567,14
3568,12
3569,5
3570,24
3571,22
3572,13
3573,24
3574,7
3575,1
3576,19
3577,5
3578,22
3579,10
3580,8
3581,14
3582,11
3583,23
3584,13
3585,18
3586,10
3587,12
3588,0
3589,17
3590,16
3591,17
3592,11
3593,5
3594,10
3595,15
3596,7
3597,6
3598,21
3599,3
3600,13
3601,24
3602,3
3603,15
3604,5
3605,6
3606,21
3607,18
3608,5
3609,5
3610,16
3611,7
3612,3
3613,5
3614,11
3615,22
3616,12
3617,21
3618,19
3619,1
3620,10
3621,5
3622,17
3623,21
3624,13
3625,19
3626,22
3627,7
3628,20
3629,5
3630,14
3631,8
3632,17
3633,1
3634,5
3635,18
3636,11
3637,15
3638,10
3639,7
3640,20
3641,0
3642,24
3643,2
3644,23
3645,6
3646,14
3647,13
3648,20
3649,22
3650,23
3651,0
3652,7
3653,4
3654,2
3655,4
3656,16
3657,24
3658,7
3659,0
3660,8
3661,3
3662,6
3663,3
3664,12
3665,22
3666,24
3667,22
3668,2
3669,21
3670,16
3671,15
3672,14
3673,1
3674,3
3675,3
3676,0
3677,16
3678,1
3679,17
3680,16
3681,14
3682,14
3683,15
3684,19
3685,10
3686,17
3687,5
3688,17
3689,12
3690,18
3691,10
3692,13
3693,21
3694,19
3695,15
3696,24
3697,18
3698,14
3699,17
3700,23
3701,15
3702,24
3703,15
3704,0
3705,0
3706,3
3707,5
3708,10
3709,4
3710,24
3711,15
3712,4
3713,20
3714,23
3715,23
3716,19
3717,8
3718,11
3719,2
3720,13
3721,17
3722,19
3723,6
3724,20
3725,21
3726,2
3727,10
3728,4
3729,1
3730,2
3731,3
3732,5
3733,13
3734,10
3735,2
3736,19
3737,8
3738,15
3739,22
3740,2
3741,13
3742,8
3743,3
3744,24
3745,18
3746,8
3747,3
3748,3
3749,13
3750,4
3751,5
3752,10
3753,17
3754,11
3755,6
3756,0
3757,17
3758,12
3759,0
3760,1
3761,21
3762,16
3763,23
3764,12
3765,15
3766,5
3767,7
3768,22
3769,11
3770,20
3771,3
3772,16
3773,16
3774,16
3775,17
3776,18
3777,5
3778,17
3779,18
3780,11
3781,19
3782,5
3783,11
3784,17
3785,17
3786,19
3787,1
3788,3
3789,15
3790,3
3791,10
3792,12
3793,17
3794,11
3795,0
3796,14
3797,11
3798,5
3799,16
3800,21
3801,13
3802,11
3803,2
3804,13
3805,19
3806,11
3807,5
3808,7
3809,19
3810,15
3811,18
3812,17
3813,17
3814,3
3815,20
3816,18
3817,16
3818,5
3819,22
3820,17
3821,4
3822,14
3823,17
3824,21
3825,8
3826,12
3827,16
3828,8
3829,16
3830,7
3831,5
3832,13
3833,2
3834,18
3835,13
3836,16
3837,17
3838,8
3839,0
3840,10
3841,19
3842,6
3843,0
3844,0
3845,22
3846,14
3847,7
3848,14
3849,2
3850,22
3851,19
3852,5
3853,15
3854,21
3855,5
3856,23
3857,13
3858,2
3859,3
3860,0
3861,0
3862,18
3863,17
3864,11
3865,15
3866,16
3867,8
3868,8
3869,16
3870,8
3871,20
3872,12
3873,8
3874,1
3875,20
3876,20
3877,4
3878,23
3879,20
3880,24
3881,3
3882,15
3883,10
3884,4
3885,11
3886,2
3887,3
3888,22
3889,7
3890,13
3891,10
3892,16
3893,14
3894,18
3895,19
3896,4
3897,14
3898,18
3899,3
3900,0
3901,21
3902,10
3903,23
3904,17
3905,17
3906,18
3907,4
3908,16
3909,11
3910,12
3911,12
3912,2
3913,20
3914,0
3915,4
3916,19
3917,3
3918,21
3919,7
3920,12
3921,8
3922,7
3923,6
3924,16
3925,11
3926,19
3927,14
3928,18
3929,18
3930,11
3931,6
3932,1
3933,0
3934,19
3935,17
3936,18
3937,5
3938,8
3939,20
3940,18
3941,17
3942,21
3943,13
3944,21
3945,8
3946,14
3947,3
3948,7
3949,13
3950,15
3951,22
3952,3
3953,22
3954,15
3955,18
3956,16
3957,1
3958,24
3959,10
3960,23
3961,20
3962,16
3963,19
3964,15
3965,21
3966,3
3967,12
3968,16
3969,7
3970,18
3971,1
3972,7
3973,8
3974,8
3975,19
3976,3
3977,20
3978,7
3979,16
3980,4
3981,18
3982,13
3983,11
3984,20
3985,11
3986,10
3987,2
3988,3
3989,24
3990,4
3991,6
3992,24
3993,13
3994,5
3995,8
3996,18
3997,10
3998,19
3999,3
4000,1
4001,23
4002,0
4003,13
4004,12
4005,17
4006,12
4007,2
4008,15
4009,5
4010,8
4011,8
4012,22
4013,16
4014,8
4015,23
4016,4
4017,6
4018,21
4019,23
4020,24
4021,20
4022,0
4023,4
4024,18
4025,24
4026,21
4027,13
4028,3
4029,0
4030,24
4031,23
4032,21
4033,17
4034,23
4035,17
4036,3
4037,19
4038,10
4039,2
4040,24
4041,2
4042,13
4043,12
4044,24
4045,2
4046,23
4047,18
4048,14
4049,19
4050,21
4051,19
4052,0
4053,21
4054,10
4055,6
4056,17
4057,0
4058,23
4059,0
4060,19
4061,1
4062,16
4063,8
4064,5
4065,17
4066,20
4067,18
4068,20
4069,2
4070,11
4071,2
4072,5
4073,10
4074,13
4075,14
4076,3
4077,13
4078,19
4079,3
4080,1
4081,19
4082,22
4083,10
4084,23
4085,16
4086,22
4087,14
4088,10
4089,12
4090,6
4091,23
4092,14
4093,11
4094,0
4095,11
4096,17
4097,7
4098,12
4099,16
4100,20
4101,6
4102,10
4103,20
4104,13
4105,7
4106,11
4107,12
4108,0
4109,10
4110,22
4111,7
4112,2
4113,14
4114,20
4115,6
4116,10
4117,0
4118,10
4119,6
4120,19
4121,15
4122,23
4123,13
4124,23
4125,3
4126,6
4127,7
4128,16
4129,14
4130,1
4131,3
4132,20
4133,21
4134,24
4135,14
4136,19
4137,7
4138,10
4139,23
4140,0
4141,19
4142,1
4143,1
4144,1
4145,8
4146,21
4147,23
4148,22
4149,12
4150,24
4151,16
4152,20
4153,15
4154,17
4155,6
4156,4
4157,8
4158,1
4159,22
4160,24
4161,17
4162,8
4163,13
4164,0
4165,14
4166,24
4167,0
4168,5
4169,18
4170,16
4171,18
4172,21
4173,1
4174,5
4175,1
4176,19
4177,15
4178,19
4179,0
4180,1
4181,17
4182,0
4183,3
4184,8
4185,1
4186,10
4187,14
4188,7
4189,19
4190,24
4191,19
4192,6
4193,0
4194,5
4195,18
4196,17
4197,11
4198,17
4199,10
4200,18
4201,17
4202,13
4203,2
4204,11
4205,13
4206,5
4207,6
4208,0
4209,8
4210,15
4211,19
4212,11
4213,23
4214,21
4215,2
4216,3
4217,1
4218,14
4219,17
4220,24
4221,15
4222,11
4223,22
4224,20
4225,23
4226,11
4227,24
4228,22
4229,11
4230,7
4231,19
4232,3
4233,0
4234,2
4235,6
4236,6
4237,15
4238,20
4239,2
4240,12
4241,16
4242,10
4243,20
4244,1
4245,18
4246,7
4247,2
4248,21
4249,23
4250,16
4251,22
4252,10
4253,3
4254,18
4255,3
4256,21
4257,24
4258,21
4259,20
4260,8
4261,16
4262,13
4263,14
4264,7
4265,18
4266,13
4267,11
4268,13
4269,4
4270,15
4271,15
4272,11
4273,17
4274,8
4275,15
4276,20
4277,24
4278,15
4279,22
4280,5
4281,23
4282,2
4283,15
4284,20
4285,4
4286,12
4287,24
4288,23
4289,22
4290,17
4291,11
4292,10
4293,8
4294,3
4295,23
4296,5
4297,12
4298,11
4299,11
4300,8
4301,6
4302,21
4303,0
4304,14
4305,20
4306,7
4307,1
4308,23
4309,20
4310,1
4311,20
4312,12
4313,2
4314,14
4315,14
4316,5
4317,24
4318,5
4319,7
4320,12
4321,20
4322,0
4323,13
4324,0
4325,24
4326,22
4327,12
4328,3
4329,16
4330,22
4331,7
4332,18
4333,3
4334,1
4335,4
4336,8
4337,12
4338,10
4339,19
4340,5
4341,16
4342,16
4343,5
4344,17
4345,18
4346,22
4347,4
4348,20
4349,1
4350,21
4351,20
4352,20
4353,3
4354,13
4355,22
4356,19
4357,3
4358,18
4359,21
4360,22
4361,10
4362,5
4363,21
4364,22
4365,21
4366,1
4367,6
4368,6
4369,2
4370,2
4371,17
4372,2
4373,14
4374,23
4375,2
4376,5
4377,12
4378,16
4379,3
4380,8
4381,5
4382,7
4383,6
4384,11
4385,15
4386,1
4387,5
4388,16
4389,23
4390,20
4391,14
4392,12
4393,21
4394,1
4395,6
4396,16
4397,4
4398,11
4399,14
4400,18
4401,14
4402,1
4403,2
4404,15
4405,23
4406,3
4407,8
4408,4
4409,12
4410,4
4411,8
4412,19
4413,12
4414,15
4415,7
4416,21
4417,6
4418,19
4419,5
4420,17
4421,7
4422,18
4423,6
4424,20
4425,11
4426,21
4427,24
4428,23
4429,21
4430,18
4431,17
4432,17
4433,18
4434,12
4435,24
4436,19
4437,15
4438,23
4439,23
4440,3
4441,2
4442,13
4443,7
4444,10
4445,20
4446,18
4447,21
4448,12
4449,10
4450,6
4451,17
4452,21
4453,14
4454,0
4455,23
4456,1
4457,18
4458,24
4459,21
4460,23
4461,2
4462,10
4463,13
4464,10
4465,5
4466,16
4467,23
4468,13
4469,3
4470,10
4471,0
4472,12
4473,11
4474,5
4475,12
4476,3
4477,15
4478,11
4479,5
4480,18
4481,21
4482,23
4483,15
4484,4
4485,23
4486,6
4487,2
4488,20
4489,16
4490,8
4491,24
4492,19
4493,14
4494,7
4495,18
4496,13
4497,23
4498,11
4499,17
4500,20
4501,23
4502,1
4503,10
4504,23
4505,6
4506,21
4507,16
4508,8
4509,23
4510,8
4511,24
4512,3
4513,19
4514,16
4515,11
4516,13
4517,7
4518,15
4519,11
4520,6
4521,23
4522,18
4523,14
4524,19
4525,10
4526,18
4527,7
4528,18
4529,6
4530,24
4531,4
4532,3
4533,5
4534,10
4535,22
4536,22
4537,7
4538,21
4539,11
4540,12
4541,6
4542,18
4543,2
4544,19
4545,15
4546,18
4547,16
4548,2
4549,22
4550,24
4551,22
4552,13
4553,17
4554,3
4555,24
4556,23
4557,20
4558,21
4559,17
4560,14
4561,15
4562,0
4563,7
4564,20
4565,8
4566,4
4567,12
4568,23
4569,12
4570,4
4571,2
4572,5
4573,21
4574,11
4575,19
4576,14
4577,5
4578,20
4579,20
4580,6
4581,22
4582,21
4583,14
4584,16
4585,12
4586,13
4587,4
4588,14
4589,11
4590,12
4591,0
4592,7
4593,22
4594,14
4595,7
4596,2
4597,24
4598,16
4599,12
4600,13
4601,0
4602,20
4603,21
4604,15
4605,20
4606,11
4607,20
4608,11
4609,8
4610,21
4611,10
4612,22
4613,23
4614,14
4615,6
4616,12
4617,0
4618,21
4619,0
4620,20
4621,1
4622,1
4623,2
4624,5
4625,12
4626,7
4627,3
4628,7
4629,0
4630,18
4631,17
4632,21
4633,7
4634,23
4635,18
4636,7
4637,8
4638,0
4639,15
4640,23
4641,12
4642,20
4643,16
4644,24
4645,3
4646,6
4647,20
4648,13
4649,22
4650,19
4651,17
4652,14
4653,19
4654,10
4655,0
4656,12
4657,1
4658,17
4659,4
4660,6
4661,14
4662,8
4663,7
4664,10
4665,0
4666,21
4667,13
4668,18
4669,23
4670,19
4671,24
4672,2
4673,20
4674,14
4675,15
4676,24
4677,13
4678,24
4679,21
4680,17
4681,4
4682,6
4683,14
4684,17
4685,16
4686,3
4687,17
4688,7
4689,5
4690,13
4691,3
4692,23
4693,15
4694,8
4695,7
4696,10
4697,4
4698,10
4699,11
4700,18
4701,17
4702,1
4703,3
4704,3
4705,19
4706,15
4707,15
4708,0
4709,22
4710,20
4711,13
4712,19
4713,23
4714,17
4715,22
4716,24
4717,19
4718,3
4719,19
4720,2
4721,13
4722,1
4723,18
4724,20
4725,3
4726,22
4727,5
4728,16
4729,15
4730,21
4731,1
4732,8
4733,7
4734,6
4735,13
4736,4
4737,20
4738,22
4739,12
4740,15
4741,5
4742,17
4743,21
4744,21
4745,6
4746,4
4747,22
4748,16
4749,7
4750,5
4751,8
4752,21
4753,6
4754,16
4755,18
4756,4
4757,14
4758,20
4759,1
4760,12
4761,4
4762,18
4763,16
4764,0
4765,19
4766,21
4767,12
4768,17
4769,5
4770,16
4771,7
4772,18
4773,13
4774,1
4775,20
4776,19
4777,17
4778,8
4779,23
4780,21
4781,1
4782,1
4783,16
4784,18
4785,13
4786,17
4787,24
4788,16
4789,2
4790,3
4791,8
4792,22
4793,12
4794,1
4795,19
4796,13
4797,7
4798,17
4799,12
4800,12
4801,7
4802,10
4803,24
4804,17
4805,24
4806,13
4807,20
4808,20
4809,21
4810,16
4811,18
4812,3
4813,2
4814,7
4815,16
4816,7
4817,10
4818,4
4819,13
4820,10
4821,11
4822,18
4823,12
4824,13
4825,12
4826,6
4827,10
4828,23
4829,20
4830,5
4831,10
4832,3
4833,3
4834,20
4835,10
4836,16
4837,11
4838,4
4839,24
4840,3
4841,2
4842,13
4843,5
4844,16
4845,14
4846,19
4847,3
4848,11
4849,4
4850,21
4851,5
4852,17
4853,24
4854,13
4855,5
4856,14
4857,11
4858,22
4859,13
4860,21
4861,20
4862,22
4863,18
4864,11
4865,2
4866,24
4867,5
4868,0
4869,18
4870,2
4871,13
4872,21
4873,22
4874,19
4875,21
4876,4
4877,6
4878,7
4879,6
4880,22
4881,20
4882,1
4883,12
4884,16
4885,6
4886,3
4887,17
4888,1
4889,22
4890,7
4891,6
4892,1
4893,14
4894,11
4895,19
4896,7
4897,11
4898,23
4899,21
4900,3
4901,8
4902,3
4903,18
4904,1
4905,13
4906,13
4907,0
4908,13
4909,18
4910,20
4911,12
4912,16
4913,20
4914,21
4915,18
4916,22
4917,4
4918,6
4919,15
4920,21
4921,14
4922,1
4923,2
4924,2
4925,24
4926,20
4927,18
4928,22
4929,11
4930,8
4931,3
4932,15
4933,1
4934,14
4935,5
4936,6
4937,19
4938,20
4939,12
4940,18
4941,8
4942,14
4943,7
4944,14
4945,5
4946,14
4947,7
4948,3
4949,13
4950,6
4951,0
4952,13
4953,12
4954,2
4955,23
4956,11
4957,13
4958,24
4959,1
4960,20
4961,19
4962,10
4963,7
4964,6
4965,15
4966,3
4967,11
4968,6
4969,23
4970,18
4971,16
4972,17
4973,3
4974,16
4975,5
4976,12
4977,16
4978,13
4979,19
4980,1
4981,10
4982,11
4983,20
4984,10
4985,11
4986,13
4987,2
4988,22
4989,6
4990,19
4991,6
4992,21
4993,12
4994,12
4995,1
4996,13
4997,18
4998,20
4999,16
5000,1
5001,8
5002,15
5003,22
5004,2
5005,23
5006,0
5007,16
5008,19
5009,12
5010,10
5011,5
5012,5
5013,21
5014,11
5015,17
5016,6
5017,5
5018,0
5019,7
5020,13
5021,16
5022,11
5023,12
5024,5
5025,17
5026,0
5027,24
5028,20
5029,13
5030,18
5031,4
5032,19
5033,23
5034,15
5035,17
5036,18
5037,19
5038,2
5039,5
5040,2
5041,4
5042,5
5043,24
5044,1
5045,16
5046,12
5047,18
5048,6
5049,22
5050,13
5051,15
5052,13
5053,2
5054,19
5055,22
5056,22
5057,11
5058,4
5059,15
5060,2
5061,14
5062,4
5063,16
5064,1
5065,16
5066,3
5067,10
5068,24
5069,1
5070,23
5071,24
5072,18
5073,8
5074,1
5075,16
5076,17
5077,21
5078,15
5079,7
5080,23
5081,11
5082,8
5083,2
5084,23
5085,1
5086,22
5087,18
5088,10
5089,5
5090,16
5091,22
5092,10
5093,19
5094,5
5095,16
5096,11
5097,0
5098,23
5099,19
5100,7
5101,16
5102,12
5103,3
5104,6
5105,0
5106,4
5107,6
5108,12
5109,10
5110,24
5111,10
5112,20
5113,11
5114,5
5115,17
5116,3
5117,1
5118,18
5119,7
5120,4
5121,3
5122,4
5123,10
5124,14
5125,4
5126,20
5127,23
5128,24
5129,8
5130,0
5131,10
5132,6
5133,3
5134,5
5135,14
5136,12
5137,7
5138,3
5139,2
5140,24
5141,8
5142,18
5143,23
5144,5
5145,1
5146,10
5147,22
5148,16
5149,3
5150,23
5151,18
5152,12
5153,8
5154,5
5155,18
5156,17
5157,22
5158,10
5159,1
5160,8
5161,7
5162,12
5163,3
5164,24
5165,13
5166,11
5167,0
5168,23
5169,8
5170,7
5171,20
5172,24
5173,15
5174,12
5175,3
5176,21
5177,0
5178,23
5179,14
5180,10
5181,11
5182,20
5183,19
5184,24
5185,11
5186,8
5187,11
5188,0
5189,14
5190,8
5191,19
5192,0
5193,1
5194,17
5195,5
5196,12
5197,13
5198,8
5199,18
5200,24
5201,18
5202,22
5203,10
5204,23
5205,23
5206,18
5207,5
5208,12
5209,0
5210,3
5211,18
5212,16
5213,8
5214,11
5215,11
5216,6
5217,17
5218,17
5219,2
5220,13
5221,21
5222,1
5223,18
5224,23
5225,2
5226,23
5227,4
5228,3
5229,5
5230,17
5231,11
5232,6
5233,8
5234,20
5235,3
5236,3
5237,16
5238,6
5239,23
5240,21
5241,7
5242,7
5243,12
5244,23
5245,15
5246,5
5247,23
5248,4
5249,6
5250,20
5251,22
5252,1
5253,18
5254,2
5255,6
5256,7
5257,15
5258,5
5259,19
5260,18
5261,5
5262,14
5263,19
5264,6
5265,1
5266,13
5267,3
5268,6
5269,21
5270,5
5271,11
5272,24
5273,14
5274,11
5275,24
5276,13
5277,11
5278,17
5279,2
5280,14
5281,23
5282,6
5283,19
5284,21
5285,10
5286,12
5287,12
5288,1
5289,18
5290,15
5291,2
5292,11
5293,19
5294,18
5295,8
5296,10
5297,23
5298,23
5299,22
5300,14
5301,21
5302,6
5303,12
5304,4
5305,2
5306,0
5307,17
5308,23
5309,5
5310,24
5311,2
5312,13
5313,0
5314,4
5315,0
5316,14
5317,4
5318,1
5319,23
5320,17
5321,19
5322,2
5323,15
5324,21
5325,13
5326,19
5327,7
5328,6
5329,18
5330,20
5331,1
5332,8
5333,3
5334,24
5335,2
5336,18
5337,2
5338,20
5339,15
5340,10
5341,6
5342,6
5343,21
5344,2
5345,11
5346,8
5347,0
5348,10
5349,22
5350,18
5351,20
5352,20
5353,15
5354,0
5355,12
5356,8
5357,10
5358,8
5359,21
5360,0
5361,22
5362,23
5363,11
5364,15
5365,22
5366,3
5367,22
5368,1
5369,17
5370,15
5371,24
5372,15
5373,4
5374,18
5375,7
5376,14
5377,17
5378,8
5379,24
5380,5
5381,7
5382,7
5383,23
5384,17
5385,0
5386,1
5387,24
5388,4
5389,0
5390,1
5391,23
5392,16
5393,15
5394,21
5395,17
5396,1
5397,3
5398,8
5399,6
5400,21
5401,11
5402,10
5403,7
5404,5
5405,14
5406,17
5407,10
5408,4
5409,0
5410,12
5411,2
5412,23
5413,16
5414,0
5415,11
5416,10
5417,10
5418,13
5419,21
5420,21
5421,18
5422,18
5423,11
5424,23
5425,18
5426,7
5427,12
5428,5
5429,8
5430,10
5431,14
5432,16
5433,23
5434,21
5435,21
5436,15
5437,23
5438,10
5439,11
5440,4
5441,5
5442,2
5443,22
5444,18
5445,20
5446,11
5447,8
5448,0
5449,18
5450,11
5451,16
5452,15
5453,18
5454,14
5455,18
5456,6
5457,1
5458,3
5459,0
5460,22
5461,21
5462,18
5463,12
5464,6
5465,12
5466,20
5467,24
5468,16
5469,19
5470,19
5471,16
5472,18
5473,22
5474,18
5475,20
5476,12
5477,10
5478,20
5479,13
5480,10
5481,1
5482,8
5483,0
5484,12
5485,13
5486,0
5487,13
5488,7
5489,23
5490,19
5491,17
5492,8
5493,20
5494,14
5495,15
5496,14
5497,6
5498,8
5499,13
5500,11
5501,5
5502,19
5503,5
5504,23
5505,8
5506,5
5507,21
5508,21
5509,19
5510,21
5511,2
5512,16
5513,15
5514,10
5515,18
5516,22
5517,20
5518,13
5519,11
5520,1
5521,15
5522,16
5523,17
5524,12
5525,21
5526,14
5527,8
5528,13
5529,24
5530,20
5531,7
5532,12
5533,10
5534,19
5535,17
5536,16
5537,23
5538,13
5539,16
5540,20
5541,14
5542,12
5543,15
5544,5
5545,14
5546,5
5547,20
5548,21
5549,11
5550,7
5551,22
5552,4
5553,11
5554,3
5555,0
5556,24
5557,5
5558,13
5559,12
5560,0
5561,24
5562,5
5563,8
5564,16
5565,8
5566,14
5567,1
5568,10
5569,5
5570,17
5571,14
5572,16
5573,16
5574,2
5575,1
5576,23
5577,8
5578,2
5579,20
5580,13
5581,5
5582,3
5583,7
5584,8
5585,8
5586,21
5587,0
5588,18
5589,11
5590,16
5591,5
5592,1
5593,5
5594,14
5595,4
5596,5
5597,10
5598,6
5599,13
5600,17
5601,16
5602,10
5603,5
5604,2
5605,23
5606,20
5607,7
5608,23
5609,16
5610,15
5611,21
5612,0
5613,2
5614,10
5615,16
5616,13
5617,0
5618,7
5619,19
5620,14
5621,8
5622,22
5623,8
5624,22
5625,13
5626,15
5627,24
5628,6
5629,21
5630,3
5631,13
5632,11
5633,4
5634,20
5635,18
5636,3
5637,16
5638,17
5639,5
5640,20
5641,18
5642,7
5643,24
5644,10
5645,23
5646,5
5647,10
5648,0
5649,24
5650,3
5651,7
5652,3
5653,11
5654,22
5655,17
5656,3
5657,4
5658,19
5659,4
5660,1
5661,20
5662,15
5663,17
5664,18
5665,3
5666,0
5667,0
5668,3
5669,5
5670,5
5671,18
5672,6
5673,20
5674,4
5675,20
5676,16
5677,4
5678,3
5679,20
5680,18
5681,20
5682,14
5683,8
5684,11
5685,22
5686,11
5687,13
5688,12
5689,4
5690,15
5691,3
5692,7
5693,6
5694,19
5695,4
5696,11
5697,2
5698,12
5699,10
5700,19
5701,17
5702,17
5703,3
5704,23
5705,8
5706,6
5707,1
5708,19
5709,11
5710,4
5711,12
5712,6
5713,8
5714,11
5715,24
5716,23
5717,3
5718,5
5719,17
5720,23
5721,0
5722,21
5723,24
5724,18
5725,11
5726,10
5727,16
5728,15
5729,2
5730,14
5731,8
5732,2
5733,20
5734,0
5735,7
5736,12
5737,3
5738,4
5739,4
5740,3
5741,14
5742,21
5743,22
5744,7
5745,24
5746,1
5747,0
5748,13
5749,24
5750,6
5751,16
5752,0
5753,0
5754,15
5755,6
5756,10
5757,8
5758,1
5759,4
5760,1
5761,12
5762,6
5763,6
5764,1
5765,19
5766,0
5767,14
5768,15
5769,20
5770,20
5771,3
5772,17
5773,4
5774,20
5775,2
5776,11
5777,23
5778,24
5779,7
5780,20
5781,8
5782,4
5783,14
5784,22
5785,23
5786,10
5787,1
5788,17
5789,14
5790,2
5791,22
5792,1
5793,0
5794,5
5795,18
5796,19
